TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300904,130.6500,0.05,1765422074129,False
1010300905,130.6400,0.15,1765422074378,True
1010300906,130.6500,20.99,1765422074397,False
1010300907,130.6600,1.78,1765422074458,False
1010300908,130.6500,4.45,1765422074969,True
1010300909,130.6600,3.05,1765422074988,False
1010300910,130.6500,1.89,1765422075267,True
1010300911,130.6500,0.17,1765422075316,False
1010300912,130.6400,0.13,1765422075460,True
1010300913,130.6500,0.09,1765422075514,False
1010300914,130.6400,0.95,1765422075607,True
1010300915,130.6500,5.97,1765422075669,False
1010300916,130.6500,47.47,1765422075791,False
1010300917,130.6400,18.46,1765422075846,True
1010300918,130.6500,0.15,1765422075928,False
1010300919,130.6400,0.51,1765422076046,True
1010300920,130.6500,1.90,1765422076223,False
1010300921,130.6400,11.36,1765422076284,True
1010300922,130.6300,0.77,1765422076355,True
1010300923,130.6300,16.03,1765422076492,True
1010300924,130.6300,0.01,1765422076512,False
1010300925,130.6200,153.77,1765422076621,True
1010300926,130.6100,454.47,1765422076718,True
1010300927,130.6000,1341.09,1765422076718,True
1010300928,130.5900,38.93,1765422076719,True
1010300929,130.5800,73.01,1765422076719,True
1010300930,130.5700,211.44,1765422076720,True
1010300931,130.5600,121.50,1765422076721,True
1010300932,130.5700,0.76,1765422076722,True
1010300933,130.5600,54.51,1765422076722,True
1010300934,130.5500,417.17,1765422076724,True
1010300935,130.5600,0.30,1765422076728,False
1010300936,130.5500,23.41,1765422076729,True
1010300937,130.5600,0.15,1765422076729,False
1010300938,130.5500,93.31,1765422076729,True
1010300939,130.5400,757.82,1765422076729,True
1010300940,130.5300,66.20,1765422076734,True
1010300941,130.5400,0.04,1765422076735,True
1010300942,130.5300,120.69,1765422076735,True
1010300943,130.5200,182.30,1765422076739,True
1010300944,130.5100,2.14,1765422076801,True
1010300945,130.5200,9.00,1765422076829,False
1010300946,130.5100,13.48,1765422076829,True
1010300947,130.5200,640.61,1765422076845,False
1010300948,130.5300,115.64,1765422076860,False
1010300949,130.5200,37.14,1765422076863,True
1010300950,130.5300,213.13,1765422076890,False
1010300951,130.5200,5.77,1765422076895,True
1010300952,130.5300,28.05,1765422076935,False
1010300953,130.5300,196.48,1765422076945,True
1010300954,130.5400,47.65,1765422076982,False
1010300955,130.5400,7.29,1765422076993,True
1010300956,130.5500,1.89,1765422077019,False
1010300957,130.5400,234.56,1765422077288,True
1010300958,130.5300,3.09,1765422077364,True
1010300959,130.5200,586.10,1765422077533,True
1010300960,130.5100,114.12,1765422077533,True
1010300961,130.5200,4.02,1765422077581,False
1010300962,130.5100,1.48,1765422077599,True
1010300963,130.5200,0.45,1765422077599,False
1010300964,130.5200,0.49,1765422077776,False
1010300965,130.5100,1.46,1765422077800,True
1010300966,130.5200,0.10,1765422077889,False
1010300967,130.5100,7.06,1765422077939,True
1010300968,130.5200,0.02,1765422077969,False
1010300969,130.5100,3.88,1765422078006,True
1010300970,130.5200,5.00,1765422078014,False
1010300971,130.5100,5.87,1765422078159,True
1010300972,130.5200,1.54,1765422078230,False
1010300973,130.5100,647.37,1765422078331,True
1010300974,130.5000,1.71,1765422078349,True
1010300975,130.5000,213.04,1765422078709,True
1010300976,130.5100,7.50,1765422078831,False
1010300977,130.5000,1.80,1765422078896,True
1010300978,130.5000,0.09,1765422079057,True
1010300979,130.5100,0.02,1765422079219,False
1010300980,130.5000,9.04,1765422079265,True
1010300981,130.5100,0.23,1765422079455,False
1010300982,130.5000,3.35,1765422079502,True
1010300983,130.5000,6.37,1765422079687,True
1010300984,130.5100,187.80,1765422079779,False
1010300985,130.5200,0.85,1765422079784,False
1010300986,130.5100,0.06,1765422080029,True
1010300987,130.5200,0.08,1765422080140,False
1010300988,130.5100,11.14,1765422080220,True
1010300989,130.5200,28.39,1765422080338,False
1010300990,130.5200,0.19,1765422080443,False
1010300991,130.5100,0.07,1765422080554,True
1010300992,130.5200,248.58,1765422080572,False
1010300993,130.5300,386.48,1765422080572,False
1010300994,130.5400,607.92,1765422080572,False
1010300995,130.5400,1.29,1765422080793,True
1010300996,130.5500,30.64,1765422081373,False
1010300997,130.5400,5.57,1765422081731,True
1010300998,130.5500,0.06,1765422082009,False
1010300999,130.5400,51.00,1765422082085,True
1010301000,130.5400,0.48,1765422082342,True
1010301001,130.5500,60.32,1765422082832,False
1010301002,130.5600,64.01,1765422082839,False
1010301003,130.5700,4.27,1765422082871,False
1010301004,130.5700,0.34,1765422082901,True
1010301005,130.5800,125.53,1765422083084,False
1010301006,130.5700,5.59,1765422083263,True
1010301007,130.5800,0.01,1765422083337,False
1010301008,130.5800,0.32,1765422083439,False
1010301009,130.5700,0.04,1765422083507,True
1010301010,130.5700,32.14,1765422083889,True
1010301011,130.5700,14.17,1765422084095,True
1010301012,130.5800,38.43,1765422084326,False
1010301013,130.5800,25.90,1765422084435,True
1010301014,130.5800,0.09,1765422085137,True
1010301015,130.5900,217.76,1765422085141,False
1010301016,130.5800,2.00,1765422085166,True
1010301017,130.5900,13.00,1765422085237,False
1010301018,130.5900,0.24,1765422085383,False
1010301019,130.5900,0.17,1765422085514,False
1010301020,130.5800,7.09,1765422085650,True
1010301021,130.5800,14.29,1765422085841,True
1010301022,130.5800,7.85,1765422086009,True
1010301023,130.5900,0.63,1765422086130,False
1010301024,130.5800,2.05,1765422086166,True
1010301025,130.5900,0.34,1765422086259,False
